3;bunker;3188.00;10.10;2401.00;4.43;0
3;bunker;3209.00;10.90;2359.00;5.94;0
3;bunker;3208.00;10.18;2389.00;5.73;0
3;bunker;3252.00;9.98;2362.00;1.49;0
3;bunker;3161.00;10.12;2328.00;3.28;0
3;bunker;3223.00;10.18;2370.00;3.40;0
3;bunker;3039.00;9.80;2314.00;0.47;0
3;bunker;3147.00;9.90;2393.00;1.82;0
3;coastal_bunker;3092.00;9.50;2324.00;-1.57;0
3;coastal_bunker;3289.00;9.75;2327.00;0.36;0
3;coastal_bunker;3275.00;9.80;2358.00;-3.46;0
3;coastal_bunker;3192.00;9.93;2403.00;-4.36;0
3;coastal_bunker;3255.00;9.85;2363.00;-3.14;0
3;coastal_bunker;3232.00;9.50;2331.00;-0.88;0
3;coastal_bunker;3136.00;9.50;2325.00;-0.32;0
3;coastal_bunker;3164.00;9.50;2372.00;-1.89;0
3;coastal_bunker;3125.00;9.70;2320.00;1.43;0
3;coastal_bunker;3072.00;9.57;2324.00;-0.32;0
3;coastal_bunker;3040.00;9.50;2311.00;-0.79;0
3;coastal_bunker;3222.00;9.85;2380.00;-3.50;0
3;coastal_bunker;3161.00;9.50;2375.00;-0.84;0
3;coastal_bunker;3152.00;9.50;2384.00;-0.46;0
3;coastal_bunker;3174.00;9.80;2325.00;1.19;0
3;coastal_bunker;3215.00;9.88;2390.00;-4.25;0
3;coastal_bunker;3205.00;9.50;2334.00;-0.12;0
3;coastal_bunker;3085.00;9.50;2329.00;0.00;0
3;coastal_bunker;3150.00;9.80;2361.00;-3.73;0
3;coastal_bunker;3139.00;9.70;2367.00;-3.61;0
3;coastal_bunker;3191.00;9.50;2329.00;1.25;0
3;coastal_bunker;3083.00;9.85;2372.00;-2.86;0
3;coastal_bunker;3203.00;9.75;2399.00;-3.93;0
3;coastal_bunker;3104.00;9.75;2368.00;-3.61;0
3;coastal_bunker;3098.00;9.53;2306.00;-1.11;0
3;coastal_bunker;3155.00;9.78;2347.00;-4.49;0
3;coastal_bunker;3160.00;9.78;2404.00;-2.27;0
3;coastal_bunker;3242.00;9.85;2363.00;-3.14;0
3;coastal_bunker;3113.00;9.50;2307.00;0.46;0
3;coastal_bunker;3152.00;9.50;2397.00;-2.68;0
3;coastal_bunker;3071.00;9.82;2372.00;-2.98;0
3;coastal_bunker;3063.00;9.80;2366.00;-2.03;0
3;coastal_bunker;3159.00;9.80;2341.00;-2.55;0
3;coastal_bunker;3232.00;9.93;2368.00;-3.84;0
3;coastal_bunker;3214.00;9.50;2338.00;-0.32;0
3;coastal_bunker;3042.00;9.80;2354.00;-3.39;0
3;coastal_bunker;3124.00;9.57;2364.00;-2.94;0
3;coastal_bunker;3260.00;9.50;2325.00;-0.54;0
3;coastal_bunker;3058.00;9.50;2311.00;0.46;0
3;coastal_bunker;3288.00;9.78;2340.00;1.57;0
3;coastal_bunker;3020.00;9.88;2332.00;-2.03;0
3;coastal_bunker;3021.00;9.50;2319.00;-1.57;0
3;coastal_bunker;3177.00;9.50;2325.00;0.18;0
3;coastal_bunker;3032.00;9.50;2316.00;-0.84;0
3;coastal_bunker;3048.00;9.85;2359.00;-2.74;0
3;stronghold_network;3041.00;9.88;2352.00;0.90;0
3;dockyard;3148.00;9.50;2329.00;1.05;0
3;anti_air_building;3030.00;10.12;2334.00;0.91;0
3;anti_air_building;3262.00;10.95;2347.00;3.39;0
3;anti_air_building;3281.00;10.05;2329.00;2.04;0
3;synthetic_refinery;3260.00;10.57;2356.00;0.86;0
3;fuel_silo;3071.00;10.48;2356.00;5.05;0
3;radar_station;3155.00;9.80;2354.00;0.55;0
3;naval_supply_hub;3096.00;9.82;2367.00;-4.04;0
3;naval_supply_hub;3205.00;9.50;2334.00;-0.12;0
3;naval_supply_hub;3124.00;9.80;2363.00;-2.94;0
3;naval_supply_hub;3026.00;9.85;2337.00;-3.00;0
3;naval_supply_hub;3023.00;9.60;2317.00;-1.57;0
3;naval_supply_hub;3161.00;9.53;2406.00;-2.27;0
3;naval_supply_hub;3131.00;9.50;2325.00;1.43;0
3;naval_supply_hub;3036.00;9.55;2314.00;-0.79;0
3;naval_supply_hub;3132.00;9.50;2325.00;-0.32;0
3;naval_supply_hub;3268.00;9.50;2325.00;1.01;0
3;naval_supply_hub;3080.00;9.60;2327.00;1.03;0
3;naval_supply_hub;3115.00;9.73;2310.00;0.46;0
3;naval_supply_hub;3146.00;9.50;2387.00;-0.46;0
3;naval_supply_hub;3282.00;9.80;2350.00;1.57;0
3;naval_supply_hub;3151.00;9.50;2385.00;-0.46;0
3;naval_supply_hub;3144.00;9.53;2368.00;-3.61;0
3;naval_supply_hub;3223.00;9.50;2337.00;-0.32;0
3;naval_supply_hub;3204.00;9.78;2398.00;-3.93;0
3;naval_supply_hub;3091.00;9.50;2325.00;-1.57;0
3;naval_supply_hub;3060.00;9.80;2358.00;-2.03;0
3;naval_supply_hub;3267.00;9.93;2360.00;-3.46;0
3;naval_supply_hub;3276.00;9.50;2325.00;0.36;0
3;naval_supply_hub;3167.00;9.50;2320.00;1.19;0
3;naval_supply_hub;3151.00;9.80;2361.00;-3.73;0
3;naval_supply_hub;3061.00;9.88;2314.00;0.46;0
3;naval_supply_hub;3232.00;9.85;2370.00;-3.84;0
3;naval_supply_hub;3244.00;9.85;2363.00;-3.14;0
3;naval_supply_hub;3184.00;9.82;2408.00;-2.68;0
3;naval_supply_hub;3166.00;9.57;2367.00;-1.89;0
3;naval_supply_hub;3085.00;9.50;2329.00;0.00;0
3;naval_supply_hub;3206.00;9.80;2395.00;-2.68;0
3;naval_supply_hub;3035.00;9.90;2349.00;-2.16;0
3;naval_supply_hub;3181.00;9.78;2327.00;-0.79;0
3;naval_supply_hub;3050.00;9.85;2358.00;-2.74;0
3;naval_supply_hub;3164.00;9.80;2345.00;-2.55;0
3;naval_supply_hub;3155.00;9.78;2347.00;-4.49;0
3;naval_supply_hub;3098.00;9.50;2304.00;-1.11;0
3;naval_supply_hub;3259.00;9.85;2363.00;-3.14;0
3;naval_supply_hub;3104.00;9.75;2368.00;-3.61;0
3;naval_supply_hub;3033.00;9.50;2316.00;-0.84;0
3;naval_supply_hub;3246.00;9.50;2325.00;0.32;0
3;naval_supply_hub;3067.00;9.88;2369.00;-2.13;0
3;naval_supply_hub;3231.00;9.88;2371.00;-4.31;0
3;naval_supply_hub;3163.00;9.53;2374.00;-0.84;0
3;naval_supply_hub;3178.00;9.50;2325.00;0.18;0
3;naval_headquarters;3046.00;9.50;2307.00;-0.79;0
3;naval_headquarters;3092.00;9.57;2325.00;-1.57;0
3;naval_headquarters;3181.00;9.80;2407.00;-2.68;0
3;naval_headquarters;3217.00;9.88;2384.00;-4.25;0
3;naval_headquarters;3261.00;9.50;2325.00;-0.54;0
3;naval_headquarters;3277.00;9.50;2325.00;0.36;0
3;naval_headquarters;3143.00;9.50;2391.00;-2.68;0
3;naval_headquarters;3056.00;9.80;2359.00;-2.03;0
3;naval_headquarters;3083.00;9.85;2372.00;-2.86;0
3;naval_headquarters;3028.00;9.50;2316.00;-1.57;0
3;naval_headquarters;3203.00;9.82;2398.00;-3.93;0
3;naval_headquarters;3221.00;9.50;2338.00;-0.32;0
3;naval_headquarters;3108.00;9.55;2307.00;0.46;0
3;naval_headquarters;3174.00;9.80;2325.00;1.19;0
3;naval_headquarters;3156.00;9.80;2353.00;1.11;0
3;naval_headquarters;3155.00;9.80;2342.00;-4.49;0
3;naval_headquarters;3040.00;9.88;2351.00;-3.39;0
3;naval_headquarters;3270.00;9.82;2359.00;-3.46;0
3;naval_headquarters;3240.00;9.85;2363.00;-3.84;0
3;naval_headquarters;3128.00;9.78;2367.00;-2.03;0
3;naval_headquarters;3078.00;9.50;2325.00;1.03;0
3;naval_headquarters;3057.00;9.50;2311.00;0.46;0
3;naval_headquarters;3101.00;9.50;2302.00;-1.11;0
3;naval_headquarters;3128.00;9.50;2321.00;1.43;0
3;naval_headquarters;3110.00;9.82;2363.00;-2.94;0
3;naval_headquarters;3134.00;9.50;2325.00;-0.32;0
3;naval_headquarters;3163.00;9.50;2373.00;-0.84;0
3;naval_headquarters;3100.00;9.78;2367.00;-3.61;0
3;naval_headquarters;3088.00;9.57;2329.00;0.00;0
3;naval_headquarters;3232.00;9.57;2333.00;-0.88;0
3;naval_headquarters;3257.00;9.85;2363.00;-3.14;0
3;naval_headquarters;3186.00;9.50;2329.00;-0.79;0
3;naval_headquarters;3225.00;9.93;2376.00;-3.50;0
3;naval_headquarters;3067.00;9.50;2371.00;-2.13;0
3;naval_headquarters;3284.00;9.80;2345.00;1.57;0
3;naval_headquarters;3166.00;9.57;2366.00;-1.89;0
3;naval_headquarters;3209.00;9.57;2336.00;-0.12;0
3;naval_headquarters;3167.00;9.82;2407.00;-3.36;0
3;naval_headquarters;3153.00;9.50;2383.00;-0.46;0
3;naval_headquarters;3051.00;9.80;2358.00;-2.74;0
3;naval_headquarters;3245.00;9.85;2363.00;-3.14;0
3;naval_headquarters;3025.00;9.80;2337.00;-3.00;0
3;naval_headquarters;3163.00;9.80;2345.00;-2.55;0
3;naval_headquarters;3032.00;9.50;2316.00;-0.84;0
3;naval_headquarters;3177.00;9.50;2325.00;0.18;0
3;nuclear_reactor_spawn;3182.00;10.30;2356.00;2.53;0
3;special_project_facility_spawn;3063.00;10.60;2329.00;3.26;0
3;special_project_facility_spawn;3256.00;10.75;2334.00;2.72;0
3;special_project_facility_spawn;3263.00;10.65;2351.00;6.11;0
3;special_project_facility_spawn;3208.00;10.48;2385.00;4.12;0
3;special_project_facility_spawn;3032.00;9.98;2339.00;1.12;0
3;special_project_facility_spawn;3276.00;10.12;2346.00;1.36;0
3;special_project_facility_spawn;3151.00;9.95;2393.00;4.20;0
3;special_project_facility_spawn;3082.00;10.40;2339.00;6.12;0
3;special_project_facility_spawn;3176.00;10.57;2385.00;3.48;0
3;special_project_facility_spawn;3035.00;10.18;2327.00;2.01;0
3;special_project_facility_spawn;3203.00;10.68;2378.00;4.87;0
3;special_project_facility_spawn;3134.00;9.95;2364.00;3.38;0
3;special_project_facility_spawn;3194.00;10.68;2383.00;2.56;0
3;special_project_facility_spawn;3168.00;10.00;2330.00;0.48;0
3;special_project_facility_spawn;3184.00;10.60;2359.00;5.56;0
3;special_project_facility_spawn;3287.00;9.90;2328.00;1.27;0
3;special_project_facility_spawn;3116.00;10.18;2336.00;5.86;0
3;special_project_facility_spawn;3115.00;10.20;2336.00;6.23;0
3;special_project_facility_spawn;3056.00;10.82;2344.00;3.92;0
3;special_project_facility_spawn;3065.00;11.05;2341.00;0.78;0
3;special_project_facility_spawn;3081.00;9.93;2368.00;0.12;0
3;special_project_facility_spawn;3098.00;9.90;2320.00;3.23;0
3;special_project_facility_spawn;3123.00;9.80;2329.00;1.49;0
3;special_project_facility_spawn;3216.00;10.20;2346.00;3.02;0
3;special_project_facility_spawn;3135.00;9.73;2331.00;5.38;0
3;special_project_facility_spawn;3240.00;10.30;2336.00;6.19;0
3;special_project_facility_spawn;3134.00;10.10;2357.00;2.49;0
3;special_project_facility_spawn;3186.00;9.90;2333.00;1.04;0
3;special_project_facility_spawn;3199.00;10.55;2358.00;2.95;0
3;special_project_facility_spawn;3178.00;9.95;2331.00;3.99;0
3;special_project_facility_spawn;3061.00;9.85;2357.00;0.21;0
3;special_project_facility_spawn;3116.00;10.48;2346.00;2.08;0
3;special_project_facility_spawn;3186.00;11.03;2375.00;0.79;0
3;special_project_facility_spawn;3184.00;10.70;2365.00;0.97;0
3;special_project_facility_spawn;3027.00;10.03;2334.00;0.26;0
3;special_project_facility_spawn;3137.00;10.18;2344.00;0.79;0
3;special_project_facility_spawn;3227.00;10.35;2364.00;2.01;0
3;special_project_facility_spawn;3248.00;10.95;2353.00;0.23;0
3;special_project_facility_spawn;3101.00;9.80;2304.00;0.27;0
3;special_project_facility_spawn;3183.00;10.57;2395.00;5.76;0
3;special_project_facility_spawn;3165.00;10.20;2335.00;5.90;0
3;special_project_facility_spawn;3072.00;10.43;2353.00;4.05;0
3;special_project_facility_spawn;3169.00;10.57;2397.00;3.98;0
3;special_project_facility_spawn;3118.00;10.05;2354.00;6.25;0
3;special_project_facility_spawn;3204.00;10.07;2346.00;0.59;0
3;special_project_facility_spawn;3214.00;9.90;2341.00;0.62;0
3;special_project_facility_spawn;3102.00;9.95;2313.00;5.23;0
3;special_project_facility_spawn;3272.00;9.95;2357.00;3.07;0
3;special_project_facility_spawn;3066.00;10.28;2327.00;0.18;0
3;special_project_facility_spawn;3226.00;10.03;2372.00;4.34;0
3;special_project_facility_spawn;3095.00;10.20;2345.00;1.94;0
3;special_project_facility_spawn;3198.00;10.18;2345.00;5.63;0
3;special_project_facility_spawn;3105.00;10.03;2361.00;0.08;0
3;special_project_facility_spawn;3047.00;9.98;2313.00;4.53;0
3;special_project_facility_spawn;3019.00;9.80;2322.00;4.21;0
3;special_project_facility_spawn;3148.00;9.80;2357.00;2.39;0
3;special_project_facility_spawn;3167.00;9.80;2351.00;1.38;0
3;special_project_facility_spawn;3257.00;10.50;2357.00;5.82;0
3;special_project_facility_spawn;3151.00;9.90;2389.00;1.34;0
3;special_project_facility_spawn;3095.00;9.85;2366.00;3.61;0
3;rocket_site_spawn;3113.00;9.80;2311.00;5.43;0
3;naval_base_spawn;3165.00;9.50;2348.00;-2.55;18493
3;naval_base_spawn;3285.00;9.57;2345.00;1.57;11611
3;naval_base_spawn;3188.00;9.85;2408.00;-4.36;14527
3;naval_base_spawn;3094.00;9.50;2310.00;-1.11;15390
3;naval_base_spawn;3165.00;9.50;2368.00;-1.89;18493
3;naval_base_spawn;3233.00;9.57;2331.00;-0.88;14415
3;naval_base_spawn;3093.00;9.50;2323.00;-1.57;18523
3;naval_base_spawn;3052.00;9.80;2310.00;1.33;18544
3;naval_base_spawn;3263.00;9.85;2363.00;-3.14;17185
3;naval_base_spawn;3115.00;9.53;2309.00;0.46;18548
3;naval_base_spawn;3231.00;9.93;2370.00;-3.84;13754
3;naval_base_spawn;3274.00;9.50;2324.00;0.36;18527
3;naval_base_spawn;3263.00;9.50;2325.00;-0.54;18526
3;naval_base_spawn;3226.00;9.88;2376.00;-4.31;13754
3;naval_base_spawn;3246.00;9.95;2362.00;-3.14;13754
3;naval_base_spawn;3150.00;9.80;2360.00;-3.73;15345
3;naval_base_spawn;3155.00;9.57;2382.00;-0.46;15345
3;naval_base_spawn;3096.00;9.82;2367.00;-4.04;12489
3;naval_base_spawn;3045.00;9.80;2357.00;-3.39;18487
3;naval_base_spawn;3148.00;9.50;2329.00;1.05;11199
3;naval_base_spawn;3144.00;9.78;2367.00;-3.61;15345
